date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:25:55	2359/2359	---MC-	200	added ('OK')	text/xml	date:Sun,%2018%20Sep%202022%2021:25:52%20GMT	https://orbitabar.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forbitabar.com.br%2Fnossa-historia%2F&format=xml	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-json/oembed/1.0/embed2254	(from https://orbitabar.com.br/nossa-historia/)
18:25:55	2212/2212	---MC-	200	added ('OK')	application/json	date:Sun,%2018%20Sep%202022%2021:25:53%20GMT	https://orbitabar.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forbitabar.com.br%2Fcontato%2F	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-json/oembed/1.0/embed38b2.json	(from https://orbitabar.com.br/contato/)
18:25:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2018%20Sep%202022%2021:25:53%20GMT	https://orbitabar.com.br/?p=15	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/indexa1ca.html	(from https://orbitabar.com.br/contato/)
18:25:56	2309/2309	---MC-	200	added ('OK')	text/xml	date:Sun,%2018%20Sep%202022%2021:25:53%20GMT	https://orbitabar.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forbitabar.com.br%2Fcontato%2F&format=xml	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-json/oembed/1.0/embedf409	(from https://orbitabar.com.br/contato/)
18:25:56	2292/2292	---MC-	200	added ('OK')	application/json	date:Sun,%2018%20Sep%202022%2021:25:54%20GMT	https://orbitabar.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forbitabar.com.br%2Fresponsabilidade-social%2F	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-json/oembed/1.0/embeda79f.json	(from https://orbitabar.com.br/responsabilidade-social/)
18:25:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2018%20Sep%202022%2021:25:54%20GMT	https://orbitabar.com.br/?p=7	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/indexc4f7.html	(from https://orbitabar.com.br/responsabilidade-social/)
18:25:56	2389/2389	---MC-	200	added ('OK')	text/xml	date:Sun,%2018%20Sep%202022%2021:25:54%20GMT	https://orbitabar.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forbitabar.com.br%2Fresponsabilidade-social%2F&format=xml	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-json/oembed/1.0/embed3a34	(from https://orbitabar.com.br/responsabilidade-social/)
18:25:56	10029/10029	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202017%2015:28:47%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/dragao_sem_fome.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/dragao_sem_fome.jpg	(from https://orbitabar.com.br/responsabilidade-social/)
18:25:57	2262/2262	---MC-	200	added ('OK')	application/json	date:Sun,%2018%20Sep%202022%2021:25:55%20GMT	https://orbitabar.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forbitabar.com.br%2Fprogramacao%2F	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-json/oembed/1.0/embedad42.json	(from https://orbitabar.com.br/programacao/)
18:25:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2018%20Sep%202022%2021:25:55%20GMT	https://orbitabar.com.br/?p=6	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/index42dc.html	(from https://orbitabar.com.br/programacao/)
18:25:57	2359/2359	---MC-	200	added ('OK')	text/xml	date:Sun,%2018%20Sep%202022%2021:25:55%20GMT	https://orbitabar.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forbitabar.com.br%2Fprogramacao%2F&format=xml	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-json/oembed/1.0/embedff95	(from https://orbitabar.com.br/programacao/)
18:25:58	97339/97339	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Oct%202019%2012:45:54%20GMT	https://orbitabar.com.br/wp-content/uploads/2019/10/sex-out-4.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2019/10/sex-out-4.jpg	(from https://orbitabar.com.br/programacao/)
18:25:58	128445/128445	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Oct%202019%2012:45:52%20GMT	https://orbitabar.com.br/wp-content/uploads/2019/10/sab-out-4.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2019/10/sab-out-4.jpg	(from https://orbitabar.com.br/programacao/)
18:25:58	2297/2297	---MC-	200	added ('OK')	application/json	date:Sun,%2018%20Sep%202022%2021:25:56%20GMT	https://orbitabar.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forbitabar.com.br%2Fseu-evento-na-nossa-casa%2F	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-json/oembed/1.0/embed5810.json	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:25:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2018%20Sep%202022%2021:25:56%20GMT	https://orbitabar.com.br/?p=8	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/index2df4.html	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:25:59	2394/2394	---MC-	200	added ('OK')	text/xml	date:Sun,%2018%20Sep%202022%2021:25:56%20GMT	https://orbitabar.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forbitabar.com.br%2Fseu-evento-na-nossa-casa%2F&format=xml	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-json/oembed/1.0/embed3c0d	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:25:59	78023/78023	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:43:57%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3773.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3773.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:25:59	12783/12783	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:43:57%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3773-200x300.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3773-200x300.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:25:59	100682/100682	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:43:59%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3775.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3775.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:25:59	14705/14705	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:43:59%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3775-200x300.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3775-200x300.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:25:59	114585/114585	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:04%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3783.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3783.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:00	16305/16305	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:04%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3783-200x300.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3783-200x300.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:00	116291/116291	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:07%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3778.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3778.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:00	18852/18852	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:07%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3778-200x300.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3778-200x300.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:00	89896/89896	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:10%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3777.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3777.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:01	14713/14713	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:10%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3777-300x200.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3777-300x200.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:01	130494/130494	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:12%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3716.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3716.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:01	20643/20643	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:12%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3716-300x200.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3716-300x200.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:01	177754/177754	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:14%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3719.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3719.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:01	24660/24660	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:15%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3719-200x300.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3719-200x300.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:02	161778/161778	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:18%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3718.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3718.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:02	22906/22906	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:18%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3718-200x300.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3718-200x300.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:02	133702/133702	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:20%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3721.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3721.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:02	21367/21367	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:21%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3721-300x200.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3721-300x200.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:02	110396/110396	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:23%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3722.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3722.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:03	17386/17386	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:23%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3722-300x200.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3722-300x200.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:03	143135/143135	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:25%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3726.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3726.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:03	22214/22214	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:26%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3726-300x200.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3726-300x200.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:03	90500/90500	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:28%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3728.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3728.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:04	13043/13043	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:28%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3728-200x300.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3728-200x300.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:04	99029/99029	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:31%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3730.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3730.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:04	14082/14082	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:31%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3730-200x300.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3730-200x300.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:04	93390/93390	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:34%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3732.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3732.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:04	14791/14791	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:34%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3732-300x200.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3732-300x200.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:05	102180/102180	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:36%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3734.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3734.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:05	16168/16168	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:36%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3734-300x200.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3734-300x200.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:05	102326/102326	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:39%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3736.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3736.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:05	16710/16710	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:39%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3736-300x200.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3736-300x200.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:06	95283/95283	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:42%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3737.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3737.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:06	14050/14050	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:42%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3737-200x300.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3737-200x300.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:06	87412/87412	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:45%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3739.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3739.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:06	12849/12849	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:45%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3739-200x300.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3739-200x300.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:06	71264/71264	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:48%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3741.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3741.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:07	10010/10010	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:48%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3741-200x300.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3741-200x300.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:07	86650/86650	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:50%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3742.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3742.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:07	13776/13776	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:51%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3742-300x200.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3742-300x200.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:07	107673/107673	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:53%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3744.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3744.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:07	17131/17131	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:53%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3744-300x200.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3744-300x200.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:08	124491/124491	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:55%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3746.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3746.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:08	20233/20233	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:56%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3746-300x200.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3746-300x200.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:08	109777/109777	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:58%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3753.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3753.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:08	17266/17266	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:44:59%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3753-300x200.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3753-300x200.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:08	103254/103254	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:45:02%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3759.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3759.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:09	14928/14928	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:45:02%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3759-200x300.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3759-200x300.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:09	83009/83009	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:45:04%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3756.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3756.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:09	13297/13297	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:45:05%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3756-300x200.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3756-300x200.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:09	99713/99713	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:45:07%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3755.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3755.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:10	16525/16525	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:45:07%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3755-300x200.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3755-300x200.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:10	109214/109214	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:45:09%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3762.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3762.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:10	15222/15222	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Mar%202018%2018:45:09%20GMT	https://orbitabar.com.br/wp-content/uploads/2017/03/NIC-3762-200x300.jpg	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-content/uploads/2017/03/NIC-3762-200x300.jpg	(from https://orbitabar.com.br/seu-evento-na-nossa-casa/)
18:26:11	2212/2212	---MC-	200	added ('OK')	application/json	date:Sun,%2018%20Sep%202022%2021:26:08%20GMT	https://orbitabar.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forbitabar.com.br%2Fgaleria%2F	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/wp-json/oembed/1.0/embed021c.json	(from https://orbitabar.com.br/galeria/)
18:26:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2018%20Sep%202022%2021:26:08%20GMT	https://orbitabar.com.br/?p=5	C:/Users/Saga/Desktop/Dohabar/dohabar/orbitabar.com.br/indexc471.html	(from https://orbitabar.com.br/galeria/)
